code,idx,date,close
600862.XSHG,2.0,2019-07-31,9.87
600862.XSHG,3.0,2019-08-30,11.25
600862.XSHG,4.0,2019-09-30,9.69
600862.XSHG,5.0,2019-10-31,9.32
600862.XSHG,6.0,2019-11-29,9.62
600862.XSHG,7.0,2019-12-31,11.02
600862.XSHG,8.0,2020-01-23,11.15
600862.XSHG,9.0,2020-02-28,12.68
600862.XSHG,10.0,2020-03-31,12.06
600862.XSHG,11.0,2020-04-30,14.73
600863.XSHG,0.0,2019-05-31,2.83
600863.XSHG,1.0,2019-06-28,3.04
600863.XSHG,2.0,2019-07-31,3.05
600863.XSHG,3.0,2019-08-30,3.12
600863.XSHG,4.0,2019-09-30,2.98
600863.XSHG,5.0,2019-10-31,2.76
600863.XSHG,6.0,2019-11-29,2.59
600863.XSHG,7.0,2019-12-31,2.75
600863.XSHG,8.0,2020-01-23,2.54
600863.XSHG,9.0,2020-02-28,2.82
600863.XSHG,10.0,2020-03-31,2.58
600863.XSHG,11.0,2020-04-30,2.53
600864.XSHG,0.0,2019-05-31,6.25
600864.XSHG,1.0,2019-06-28,7.8
600864.XSHG,2.0,2019-07-31,6.78
600864.XSHG,3.0,2019-08-30,6.47
600864.XSHG,4.0,2019-09-30,6.9
600864.XSHG,5.0,2019-10-31,6.86
600864.XSHG,6.0,2019-11-29,6.28
600864.XSHG,7.0,2019-12-31,8.06
600864.XSHG,8.0,2020-01-23,7.14
600864.XSHG,9.0,2020-02-28,7.09
600864.XSHG,10.0,2020-03-31,6.48
600864.XSHG,11.0,2020-04-30,6.29
600865.XSHG,0.0,2019-05-31,6.06
600865.XSHG,1.0,2019-06-28,6.1
600865.XSHG,2.0,2019-07-31,5.87
600865.XSHG,3.0,2019-08-30,5.78
600865.XSHG,4.0,2019-09-30,5.83
600865.XSHG,5.0,2019-10-31,6.27
600865.XSHG,6.0,2019-11-29,6.0
600865.XSHG,7.0,2019-12-31,6.3
600865.XSHG,8.0,2020-01-23,6.34
600865.XSHG,9.0,2020-02-28,5.91
600865.XSHG,10.0,2020-03-31,6.35
600865.XSHG,11.0,2020-04-30,5.84
600866.XSHG,0.0,2019-05-31,4.89
600866.XSHG,1.0,2019-06-28,5.89
600866.XSHG,2.0,2019-07-31,5.07
600866.XSHG,3.0,2019-08-30,4.81
600866.XSHG,4.0,2019-09-30,4.68
600866.XSHG,5.0,2019-10-31,4.53
600866.XSHG,6.0,2019-11-29,4.37
600866.XSHG,7.0,2019-12-31,4.44
600866.XSHG,8.0,2020-01-23,5.4
600866.XSHG,9.0,2020-02-28,5.39
600866.XSHG,10.0,2020-03-31,5.51
600866.XSHG,11.0,2020-04-30,4.74
600867.XSHG,0.0,2019-05-31,14.72
600867.XSHG,1.0,2019-06-28,15.19
600867.XSHG,2.0,2019-07-31,15.5
600867.XSHG,3.0,2019-08-30,17.19
600867.XSHG,4.0,2019-09-30,17.27
600867.XSHG,5.0,2019-10-31,15.78
600867.XSHG,6.0,2019-11-29,13.09
600867.XSHG,7.0,2019-12-31,12.48
600867.XSHG,8.0,2020-01-23,12.0
600867.XSHG,9.0,2020-02-28,11.25
600867.XSHG,10.0,2020-03-31,10.47
600867.XSHG,11.0,2020-04-30,12.51
600868.XSHG,0.0,2019-05-31,3.54
600868.XSHG,1.0,2019-06-28,3.75
600868.XSHG,2.0,2019-07-31,3.49
600868.XSHG,3.0,2019-08-30,3.45
600868.XSHG,4.0,2019-09-30,3.37
600868.XSHG,5.0,2019-10-31,3.38
600868.XSHG,6.0,2019-11-29,3.4
600868.XSHG,7.0,2019-12-31,3.44
600868.XSHG,8.0,2020-01-23,3.36
600868.XSHG,9.0,2020-02-28,3.7
600868.XSHG,10.0,2020-03-31,3.15
600868.XSHG,11.0,2020-04-30,3.14
600869.XSHG,0.0,2019-05-31,4.6
600869.XSHG,1.0,2019-06-28,4.52
600869.XSHG,2.0,2019-07-31,4.7
600869.XSHG,3.0,2019-08-30,4.62
600869.XSHG,4.0,2019-09-30,4.95
600869.XSHG,5.0,2019-10-31,5.08
600869.XSHG,6.0,2019-11-29,5.09
600869.XSHG,7.0,2019-12-31,4.9
600869.XSHG,8.0,2020-01-23,4.97
600869.XSHG,9.0,2020-02-28,4.05
600869.XSHG,10.0,2020-03-31,4.23
600869.XSHG,11.0,2020-04-30,4.28
600870.XSHG,0.0,2019-05-31,2.61
600870.XSHG,1.0,2019-06-28,3.19
600870.XSHG,2.0,2019-07-31,3.22
600870.XSHG,3.0,2019-08-30,3.18
600870.XSHG,4.0,2019-09-30,3.07
600870.XSHG,5.0,2019-10-31,3.49
600870.XSHG,6.0,2019-11-29,3.19
600870.XSHG,7.0,2019-12-31,2.98
600870.XSHG,8.0,2020-01-23,2.99
600870.XSHG,9.0,2020-02-28,2.94
600870.XSHG,10.0,2020-03-31,2.51
600870.XSHG,11.0,2020-04-30,2.66
600871.XSHG,0.0,2019-05-31,2.75
600871.XSHG,1.0,2019-06-28,2.53
600871.XSHG,2.0,2019-07-31,2.36
600871.XSHG,3.0,2019-08-30,2.3
600871.XSHG,4.0,2019-09-30,2.24
600871.XSHG,5.0,2019-10-31,2.21
600871.XSHG,6.0,2019-11-29,2.19
600871.XSHG,7.0,2019-12-31,2.26
600871.XSHG,8.0,2020-01-23,2.34
600871.XSHG,9.0,2020-02-28,2.16
600871.XSHG,10.0,2020-03-31,2.07
600871.XSHG,11.0,2020-04-30,1.88
600872.XSHG,0.0,2019-05-31,38.29
600872.XSHG,1.0,2019-06-28,42.35
600872.XSHG,2.0,2019-07-31,40.26
600872.XSHG,3.0,2019-08-30,41.96
600872.XSHG,4.0,2019-09-30,42.2
600872.XSHG,5.0,2019-10-31,44.25
600872.XSHG,6.0,2019-11-29,44.89
600872.XSHG,7.0,2019-12-31,39.13
600872.XSHG,8.0,2020-01-23,37.65
600872.XSHG,9.0,2020-02-28,37.59
600872.XSHG,10.0,2020-03-31,47.54
600872.XSHG,11.0,2020-04-30,47.08
600873.XSHG,0.0,2019-05-31,4.37
600873.XSHG,1.0,2019-06-28,4.44
600873.XSHG,2.0,2019-07-31,4.45
600873.XSHG,3.0,2019-08-30,4.43
600873.XSHG,4.0,2019-09-30,4.32
600873.XSHG,5.0,2019-10-31,4.18
600873.XSHG,6.0,2019-11-29,4.14
600873.XSHG,7.0,2019-12-31,4.45
600873.XSHG,8.0,2020-01-23,4.29
600873.XSHG,9.0,2020-02-28,4.37
600873.XSHG,10.0,2020-03-31,4.41
600873.XSHG,11.0,2020-04-30,4.56
600874.XSHG,0.0,2019-05-31,7.8
600874.XSHG,1.0,2019-06-28,8.18
600874.XSHG,2.0,2019-07-31,7.83
600874.XSHG,3.0,2019-08-30,7.2
600874.XSHG,4.0,2019-09-30,7.01
600874.XSHG,5.0,2019-10-31,7.06
600874.XSHG,6.0,2019-11-29,6.96
600874.XSHG,7.0,2019-12-31,7.19
600874.XSHG,8.0,2020-01-23,7.33
600874.XSHG,9.0,2020-02-28,6.83
600874.XSHG,10.0,2020-03-31,7.15
600874.XSHG,11.0,2020-04-30,6.95
600875.XSHG,0.0,2019-05-31,10.18
600875.XSHG,1.0,2019-06-28,10.5
600875.XSHG,2.0,2019-07-31,10.04
600875.XSHG,3.0,2019-08-30,9.39
600875.XSHG,4.0,2019-09-30,9.21
600875.XSHG,5.0,2019-10-31,8.84
600875.XSHG,6.0,2019-11-29,8.89
600875.XSHG,7.0,2019-12-31,9.19
600875.XSHG,8.0,2020-01-23,8.88
600875.XSHG,9.0,2020-02-28,9.25
600875.XSHG,10.0,2020-03-31,8.44
600875.XSHG,11.0,2020-04-30,8.61
600876.XSHG,0.0,2019-05-31,11.57
600876.XSHG,1.0,2019-06-28,11.66
600876.XSHG,2.0,2019-07-31,11.04
600876.XSHG,3.0,2019-08-30,10.02
600876.XSHG,4.0,2019-09-30,10.11
600876.XSHG,5.0,2019-10-31,11.82
600876.XSHG,6.0,2019-11-29,12.14
600876.XSHG,7.0,2019-12-31,16.13
600876.XSHG,8.0,2020-01-23,14.6
600876.XSHG,9.0,2020-02-28,14.18
600876.XSHG,10.0,2020-03-31,13.01
600876.XSHG,11.0,2020-04-30,13.12
600877.XSHG,0.0,2019-05-31,5.88
600877.XSHG,1.0,2019-06-28,6.1
600877.XSHG,2.0,2019-07-31,6.83
600877.XSHG,3.0,2019-08-30,6.47
600877.XSHG,4.0,2019-09-30,6.08
600877.XSHG,5.0,2019-10-31,5.63
600877.XSHG,6.0,2019-11-29,4.97
600877.XSHG,7.0,2019-12-31,5.81
600877.XSHG,8.0,2020-01-23,6.72
600877.XSHG,9.0,2020-02-28,7.52
600877.XSHG,10.0,2020-03-31,7.04
600877.XSHG,11.0,2020-04-30,6.08
600879.XSHG,0.0,2019-05-31,6.25
600879.XSHG,1.0,2019-06-28,6.16
600879.XSHG,2.0,2019-07-31,6.3
600879.XSHG,3.0,2019-08-30,6.59
600879.XSHG,4.0,2019-09-30,6.03
600879.XSHG,5.0,2019-10-31,5.9
600879.XSHG,6.0,2019-11-29,5.86
600879.XSHG,7.0,2019-12-31,5.98
600879.XSHG,8.0,2020-01-23,6.14
600879.XSHG,9.0,2020-02-28,7.23
600879.XSHG,10.0,2020-03-31,6.37
600879.XSHG,11.0,2020-04-30,6.52
600880.XSHG,0.0,2019-05-31,3.96
600880.XSHG,1.0,2019-06-28,3.79
600880.XSHG,2.0,2019-07-31,3.84
600880.XSHG,3.0,2019-08-30,3.62
600880.XSHG,4.0,2019-09-30,3.55
600880.XSHG,5.0,2019-10-31,3.62
600880.XSHG,6.0,2019-11-29,3.62
600880.XSHG,7.0,2019-12-31,3.99
600880.XSHG,8.0,2020-01-23,3.91
600880.XSHG,9.0,2020-02-28,3.6
600880.XSHG,10.0,2020-03-31,3.74
600880.XSHG,11.0,2020-04-30,3.8
600881.XSHG,0.0,2019-05-31,3.2
600881.XSHG,1.0,2019-06-28,3.25
600881.XSHG,2.0,2019-07-31,3.17
600881.XSHG,3.0,2019-08-30,3.03
600881.XSHG,4.0,2019-09-30,2.97
600881.XSHG,5.0,2019-10-31,3.05
600881.XSHG,6.0,2019-11-29,3.0
600881.XSHG,7.0,2019-12-31,3.19
600881.XSHG,8.0,2020-01-23,3.05
600881.XSHG,9.0,2020-02-28,3.16
600881.XSHG,10.0,2020-03-31,3.08
600881.XSHG,11.0,2020-04-30,2.97
600882.XSHG,0.0,2019-05-31,9.18
600882.XSHG,1.0,2019-06-28,11.34
600882.XSHG,2.0,2019-07-31,11.85
600882.XSHG,3.0,2019-08-30,14.56
600882.XSHG,4.0,2019-09-30,15.46
600882.XSHG,5.0,2019-10-31,13.57
600882.XSHG,6.0,2019-11-29,13.26
600882.XSHG,7.0,2019-12-31,14.58
600882.XSHG,8.0,2020-01-23,18.4
600882.XSHG,9.0,2020-02-28,16.35
600882.XSHG,10.0,2020-03-31,22.92
600882.XSHG,11.0,2020-04-30,26.86
600883.XSHG,0.0,2019-05-31,7.01
600883.XSHG,1.0,2019-06-28,7.15
600883.XSHG,2.0,2019-07-31,7.15
600883.XSHG,3.0,2019-08-30,6.62
600883.XSHG,4.0,2019-09-30,6.54
600883.XSHG,5.0,2019-10-31,6.52
600883.XSHG,6.0,2019-11-29,6.16
600883.XSHG,7.0,2019-12-31,7.64
600883.XSHG,8.0,2020-01-23,9.4
600883.XSHG,9.0,2020-02-28,11.0
600883.XSHG,10.0,2020-03-31,7.4
600883.XSHG,11.0,2020-04-30,8.53
600884.XSHG,0.0,2019-05-31,11.63
600884.XSHG,1.0,2019-06-28,10.65
600884.XSHG,2.0,2019-07-31,10.78
600884.XSHG,3.0,2019-08-30,10.14
600884.XSHG,4.0,2019-09-30,10.71
600884.XSHG,5.0,2019-10-31,10.11
600884.XSHG,6.0,2019-11-29,11.49
600884.XSHG,7.0,2019-12-31,13.51
600884.XSHG,8.0,2020-01-23,13.49
600884.XSHG,9.0,2020-02-28,13.43
600884.XSHG,10.0,2020-03-31,10.27
600884.XSHG,11.0,2020-04-30,10.96
600885.XSHG,0.0,2019-05-31,23.14
600885.XSHG,1.0,2019-06-28,24.3
600885.XSHG,2.0,2019-07-31,25.2
600885.XSHG,3.0,2019-08-30,24.61
600885.XSHG,4.0,2019-09-30,25.29
600885.XSHG,5.0,2019-10-31,25.27
600885.XSHG,6.0,2019-11-29,29.03
600885.XSHG,7.0,2019-12-31,34.45
600885.XSHG,8.0,2020-01-23,34.37
600885.XSHG,9.0,2020-02-28,34.2
600885.XSHG,10.0,2020-03-31,27.61
600885.XSHG,11.0,2020-04-30,32.73
600886.XSHG,0.0,2019-05-31,7.67
600886.XSHG,1.0,2019-06-28,7.57
600886.XSHG,2.0,2019-07-31,8.52
600886.XSHG,3.0,2019-08-30,9.69
600886.XSHG,4.0,2019-09-30,9.01
600886.XSHG,5.0,2019-10-31,8.34
600886.XSHG,6.0,2019-11-29,8.37
600886.XSHG,7.0,2019-12-31,9.18
600886.XSHG,8.0,2020-01-23,8.16
600886.XSHG,9.0,2020-02-28,7.56
600886.XSHG,10.0,2020-03-31,7.94
600886.XSHG,11.0,2020-04-30,7.69
600887.XSHG,0.0,2019-05-31,30.01
600887.XSHG,1.0,2019-06-28,33.41
600887.XSHG,2.0,2019-07-31,31.2
600887.XSHG,3.0,2019-08-30,28.65
600887.XSHG,4.0,2019-09-30,28.52
600887.XSHG,5.0,2019-10-31,29.0
600887.XSHG,6.0,2019-11-29,29.09
600887.XSHG,7.0,2019-12-31,30.94
600887.XSHG,8.0,2020-01-23,30.64
600887.XSHG,9.0,2020-02-28,28.91
600887.XSHG,10.0,2020-03-31,29.86
600887.XSHG,11.0,2020-04-30,29.24
600888.XSHG,0.0,2019-05-31,4.92
600888.XSHG,1.0,2019-06-28,4.89
600888.XSHG,2.0,2019-07-31,5.02
600888.XSHG,3.0,2019-08-30,4.7
600888.XSHG,4.0,2019-09-30,4.69
600888.XSHG,5.0,2019-10-31,4.48
600888.XSHG,6.0,2019-11-29,4.31
600888.XSHG,7.0,2019-12-31,4.59
600888.XSHG,8.0,2020-01-23,4.34
600888.XSHG,9.0,2020-02-28,4.68
600888.XSHG,10.0,2020-03-31,4.22
600888.XSHG,11.0,2020-04-30,4.53
600889.XSHG,0.0,2019-05-31,5.09
600889.XSHG,1.0,2019-06-28,5.13
600889.XSHG,2.0,2019-07-31,4.88
600889.XSHG,3.0,2019-08-30,4.6
600889.XSHG,4.0,2019-09-30,4.57
600889.XSHG,5.0,2019-10-31,4.54
600889.XSHG,6.0,2019-11-29,4.32
600889.XSHG,7.0,2019-12-31,4.62
600889.XSHG,8.0,2020-01-23,4.58
600889.XSHG,9.0,2020-02-28,5.03
600889.XSHG,10.0,2020-03-31,5.39
600889.XSHG,11.0,2020-04-30,5.65
600890.XSHG,0.0,2019-05-31,6.39
600890.XSHG,1.0,2019-06-28,6.49
600890.XSHG,2.0,2019-07-31,6.0
600890.XSHG,3.0,2019-08-30,4.7
600890.XSHG,4.0,2019-09-30,5.31
600890.XSHG,5.0,2019-10-31,5.35
600890.XSHG,6.0,2019-11-29,6.69
600890.XSHG,7.0,2019-12-31,6.33
600890.XSHG,8.0,2020-01-23,7.07
600890.XSHG,9.0,2020-02-28,7.5
600890.XSHG,10.0,2020-03-31,7.03
600890.XSHG,11.0,2020-04-30,7.11
600891.XSHG,0.0,2019-04-29,3.02
600891.XSHG,1.0,2019-05-31,1.67
600891.XSHG,2.0,2019-06-28,1.69
600891.XSHG,3.0,2019-07-31,1.57
600891.XSHG,4.0,2019-08-30,1.47
600891.XSHG,5.0,2019-09-30,1.4
600891.XSHG,6.0,2019-10-31,1.17
600891.XSHG,7.0,2019-11-29,1.32
600891.XSHG,8.0,2019-12-31,1.5
600891.XSHG,9.0,2020-01-23,1.32
600891.XSHG,10.0,2020-02-28,1.15
600891.XSHG,11.0,2020-03-02,1.19
600892.XSHG,0.0,2019-05-31,5.8
600892.XSHG,1.0,2019-06-28,5.55
600892.XSHG,2.0,2019-07-31,4.91
600892.XSHG,3.0,2019-08-30,5.19
600892.XSHG,4.0,2019-09-30,5.04
600892.XSHG,5.0,2019-10-31,5.37
600892.XSHG,6.0,2019-11-29,5.39
600892.XSHG,7.0,2019-12-31,5.71
600892.XSHG,8.0,2020-01-23,3.99
600892.XSHG,9.0,2020-02-28,5.3
600892.XSHG,10.0,2020-03-31,4.31
600892.XSHG,11.0,2020-04-30,2.76
600893.XSHG,0.0,2019-05-31,23.36
600893.XSHG,1.0,2019-06-28,22.71
600893.XSHG,2.0,2019-07-31,23.5
600893.XSHG,3.0,2019-08-30,23.56
600893.XSHG,4.0,2019-09-30,21.87
600893.XSHG,5.0,2019-10-31,21.14
600893.XSHG,6.0,2019-11-29,20.28
600893.XSHG,7.0,2019-12-31,21.68
600893.XSHG,8.0,2020-01-23,21.59
600893.XSHG,9.0,2020-02-28,23.1
600893.XSHG,10.0,2020-03-31,21.2
600893.XSHG,11.0,2020-04-30,24.75
600894.XSHG,0.0,2019-05-31,7.19
600894.XSHG,1.0,2019-06-28,7.83
600894.XSHG,2.0,2019-07-31,7.92
600894.XSHG,3.0,2019-08-30,8.19
600894.XSHG,4.0,2019-09-30,9.24
600894.XSHG,5.0,2019-10-31,7.45
600894.XSHG,6.0,2019-11-29,7.06
600894.XSHG,7.0,2019-12-31,7.51
600894.XSHG,8.0,2020-01-23,7.3
600894.XSHG,9.0,2020-02-28,6.69
600894.XSHG,10.0,2020-03-31,7.28
600894.XSHG,11.0,2020-04-30,7.0
600895.XSHG,0.0,2019-05-31,19.87
600895.XSHG,1.0,2019-06-28,20.39
600895.XSHG,2.0,2019-07-31,17.27
600895.XSHG,3.0,2019-08-30,15.8
600895.XSHG,4.0,2019-09-30,15.5
600895.XSHG,5.0,2019-10-31,16.18
600895.XSHG,6.0,2019-11-29,14.22
600895.XSHG,7.0,2019-12-31,15.31
600895.XSHG,8.0,2020-01-23,14.5
600895.XSHG,9.0,2020-02-28,12.89
600895.XSHG,10.0,2020-03-31,12.13
600895.XSHG,11.0,2020-04-30,13.32
600896.XSHG,0.0,2019-05-31,5.39
600896.XSHG,1.0,2019-06-28,5.05
600896.XSHG,2.0,2019-07-31,4.3
600896.XSHG,3.0,2019-08-30,4.02
600896.XSHG,4.0,2019-09-30,4.47
600896.XSHG,5.0,2019-10-31,4.17
600896.XSHG,6.0,2019-11-29,4.04
600896.XSHG,7.0,2019-12-31,4.28
600896.XSHG,8.0,2020-01-23,4.17
600896.XSHG,9.0,2020-02-28,3.77
600896.XSHG,10.0,2020-03-31,5.2
600896.XSHG,11.0,2020-04-30,4.34
600897.XSHG,0.0,2019-05-31,22.51
600897.XSHG,1.0,2019-06-28,24.11
600897.XSHG,2.0,2019-07-31,23.54
600897.XSHG,3.0,2019-08-30,22.39
600897.XSHG,4.0,2019-09-30,21.13
600897.XSHG,5.0,2019-10-31,20.74
600897.XSHG,6.0,2019-11-29,20.59
600897.XSHG,7.0,2019-12-31,22.34
600897.XSHG,8.0,2020-01-23,21.14
600897.XSHG,9.0,2020-02-28,18.93
600897.XSHG,10.0,2020-03-31,17.41
600897.XSHG,11.0,2020-04-30,17.75
600898.XSHG,0.0,2019-05-31,8.25
600898.XSHG,1.0,2019-06-28,8.12
600898.XSHG,2.0,2019-07-31,8.2
600898.XSHG,3.0,2019-08-30,7.48
600898.XSHG,4.0,2019-09-30,8.56
600898.XSHG,5.0,2019-10-31,7.58
600898.XSHG,6.0,2019-11-29,7.26
600898.XSHG,7.0,2019-12-31,7.86
600898.XSHG,8.0,2020-01-23,6.58
600898.XSHG,9.0,2020-02-28,6.79
600898.XSHG,10.0,2020-03-31,5.92
600898.XSHG,11.0,2020-04-30,6.7
600900.XSHG,0.0,2019-05-31,17.04
600900.XSHG,1.0,2019-06-28,17.23
600900.XSHG,2.0,2019-07-31,18.72
600900.XSHG,3.0,2019-08-30,18.62
600900.XSHG,4.0,2019-09-30,18.23
600900.XSHG,5.0,2019-10-31,17.86
600900.XSHG,6.0,2019-11-29,18.13
600900.XSHG,7.0,2019-12-31,18.38
600900.XSHG,8.0,2020-01-23,17.15
600900.XSHG,9.0,2020-02-28,17.03
600900.XSHG,10.0,2020-03-31,17.29
600900.XSHG,11.0,2020-04-30,17.45
600901.XSHG,0.0,2019-05-31,5.96
600901.XSHG,1.0,2019-06-28,6.09
600901.XSHG,2.0,2019-07-31,6.14
600901.XSHG,3.0,2019-08-30,5.84
600901.XSHG,4.0,2019-09-30,5.74
600901.XSHG,5.0,2019-10-31,5.94
600901.XSHG,6.0,2019-11-29,6.0
600901.XSHG,7.0,2019-12-31,6.32
600901.XSHG,8.0,2020-01-23,5.88
600901.XSHG,9.0,2020-02-28,5.37
600901.XSHG,10.0,2020-03-31,5.09
600901.XSHG,11.0,2020-04-30,5.25
600903.XSHG,0.0,2019-05-31,13.63
600903.XSHG,1.0,2019-06-28,12.97
600903.XSHG,2.0,2019-07-31,12.16
600903.XSHG,3.0,2019-08-30,11.53
600903.XSHG,4.0,2019-09-30,13.8
600903.XSHG,5.0,2019-10-31,16.37
600903.XSHG,6.0,2019-11-29,15.19
600903.XSHG,7.0,2019-12-31,14.71
600903.XSHG,8.0,2020-01-23,13.81
600903.XSHG,9.0,2020-02-28,11.6
600903.XSHG,10.0,2020-03-31,10.75
600903.XSHG,11.0,2020-04-30,9.75
600908.XSHG,0.0,2019-05-31,5.61
600908.XSHG,1.0,2019-06-28,5.64
600908.XSHG,2.0,2019-07-31,5.69
600908.XSHG,3.0,2019-08-30,5.21
600908.XSHG,4.0,2019-09-30,5.24
600908.XSHG,5.0,2019-10-31,5.42
600908.XSHG,6.0,2019-11-29,5.23
600908.XSHG,7.0,2019-12-31,5.55
600908.XSHG,8.0,2020-01-23,5.29
600908.XSHG,9.0,2020-02-28,5.13
600908.XSHG,10.0,2020-03-31,4.98
600908.XSHG,11.0,2020-04-30,5.06
600909.XSHG,0.0,2019-05-31,6.1
600909.XSHG,1.0,2019-06-28,6.54
600909.XSHG,2.0,2019-07-31,6.54
600909.XSHG,3.0,2019-08-30,6.4
600909.XSHG,4.0,2019-09-30,6.16
600909.XSHG,5.0,2019-10-31,6.3
600909.XSHG,6.0,2019-11-29,5.98
600909.XSHG,7.0,2019-12-31,7.3
600909.XSHG,8.0,2020-01-23,6.97
600909.XSHG,9.0,2020-02-28,7.7
600909.XSHG,10.0,2020-03-31,7.72
600909.XSHG,11.0,2020-04-30,7.25
600917.XSHG,0.0,2019-05-31,6.98
600917.XSHG,1.0,2019-06-28,6.96
600917.XSHG,2.0,2019-07-31,6.87
600917.XSHG,3.0,2019-08-30,6.49
600917.XSHG,4.0,2019-09-30,7.07
600917.XSHG,5.0,2019-10-31,7.96
600917.XSHG,6.0,2019-11-29,7.19
600917.XSHG,7.0,2019-12-31,7.26
600917.XSHG,8.0,2020-01-23,7.06
600917.XSHG,9.0,2020-02-28,6.4
600917.XSHG,10.0,2020-03-31,6.34
600917.XSHG,11.0,2020-04-30,6.7
600919.XSHG,0.0,2019-05-31,6.92
600919.XSHG,1.0,2019-06-28,6.92
600919.XSHG,2.0,2019-07-31,6.96
600919.XSHG,3.0,2019-08-30,6.68
600919.XSHG,4.0,2019-09-30,6.71
600919.XSHG,5.0,2019-10-31,7.07
600919.XSHG,6.0,2019-11-29,6.9
600919.XSHG,7.0,2019-12-31,7.24
600919.XSHG,8.0,2020-01-23,6.95
600919.XSHG,9.0,2020-02-28,6.38
600919.XSHG,10.0,2020-03-31,6.01
600919.XSHG,11.0,2020-04-30,6.04
600926.XSHG,0.0,2019-05-31,7.97
600926.XSHG,1.0,2019-06-28,8.09
600926.XSHG,2.0,2019-07-31,8.47
600926.XSHG,3.0,2019-08-30,7.98
600926.XSHG,4.0,2019-09-30,8.45
600926.XSHG,5.0,2019-10-31,9.0
600926.XSHG,6.0,2019-11-29,8.71
600926.XSHG,7.0,2019-12-31,9.16
600926.XSHG,8.0,2020-01-23,9.17
600926.XSHG,9.0,2020-02-28,8.59
600926.XSHG,10.0,2020-03-31,7.7
600926.XSHG,11.0,2020-04-30,8.28
600928.XSHG,0.0,2019-05-31,7.98
600928.XSHG,1.0,2019-06-28,7.78
600928.XSHG,2.0,2019-07-31,6.81
600928.XSHG,3.0,2019-08-30,6.35
600928.XSHG,4.0,2019-09-30,6.95
600928.XSHG,5.0,2019-10-31,6.61
600928.XSHG,6.0,2019-11-29,6.48
600928.XSHG,7.0,2019-12-31,7.5
600928.XSHG,8.0,2020-01-23,6.64
600928.XSHG,9.0,2020-02-28,5.96
600928.XSHG,10.0,2020-03-31,5.32
600928.XSHG,11.0,2020-04-30,5.24
600929.XSHG,0.0,2019-05-31,8.8
600929.XSHG,1.0,2019-06-28,8.09
600929.XSHG,2.0,2019-07-31,7.77
600929.XSHG,3.0,2019-08-30,7.2
600929.XSHG,4.0,2019-09-30,6.99
600929.XSHG,5.0,2019-10-31,6.91
600929.XSHG,6.0,2019-11-29,6.38
600929.XSHG,7.0,2019-12-31,6.56
600929.XSHG,8.0,2020-01-23,6.68
600929.XSHG,9.0,2020-02-28,5.84
600929.XSHG,10.0,2020-03-31,6.07
600929.XSHG,11.0,2020-04-30,5.78
600933.XSHG,0.0,2019-05-31,7.62
600933.XSHG,1.0,2019-06-28,7.68
600933.XSHG,2.0,2019-07-31,8.19
600933.XSHG,3.0,2019-08-30,9.97
600933.XSHG,4.0,2019-09-30,10.24
600933.XSHG,5.0,2019-10-31,10.74
600933.XSHG,6.0,2019-11-29,11.13
600933.XSHG,7.0,2019-12-31,13.64
600933.XSHG,8.0,2020-01-23,13.7
600933.XSHG,9.0,2020-02-28,13.88
600933.XSHG,10.0,2020-03-31,9.25
600933.XSHG,11.0,2020-04-30,11.23
600936.XSHG,0.0,2019-05-31,4.35
600936.XSHG,1.0,2019-06-28,4.85
600936.XSHG,2.0,2019-07-31,4.39
600936.XSHG,3.0,2019-08-30,4.1
600936.XSHG,4.0,2019-09-30,4.0
600936.XSHG,5.0,2019-10-31,3.77
600936.XSHG,6.0,2019-11-29,3.52
600936.XSHG,7.0,2019-12-31,3.84
600936.XSHG,8.0,2020-01-23,3.72
600936.XSHG,9.0,2020-02-28,3.66
600936.XSHG,10.0,2020-03-31,3.67
600936.XSHG,11.0,2020-04-30,3.6
600939.XSHG,0.0,2019-05-31,4.88
600939.XSHG,1.0,2019-06-28,4.82
600939.XSHG,2.0,2019-07-31,4.85
600939.XSHG,3.0,2019-08-30,4.58
600939.XSHG,4.0,2019-09-30,4.77
600939.XSHG,5.0,2019-10-31,4.76
600939.XSHG,6.0,2019-11-29,4.52
600939.XSHG,7.0,2019-12-31,4.81
600939.XSHG,8.0,2020-01-23,4.45
600939.XSHG,9.0,2020-02-28,4.2
600939.XSHG,10.0,2020-03-31,3.83
600939.XSHG,11.0,2020-04-30,3.92
600958.XSHG,0.0,2019-05-31,10.15
600958.XSHG,1.0,2019-06-28,10.58
600958.XSHG,2.0,2019-07-31,10.42
600958.XSHG,3.0,2019-08-30,9.95
600958.XSHG,4.0,2019-09-30,10.2
600958.XSHG,5.0,2019-10-31,10.0
600958.XSHG,6.0,2019-11-29,9.72
600958.XSHG,7.0,2019-12-31,10.76
600958.XSHG,8.0,2020-01-23,10.29
600958.XSHG,9.0,2020-02-28,9.97
600958.XSHG,10.0,2020-03-31,9.12
600958.XSHG,11.0,2020-04-30,9.4
600959.XSHG,0.0,2019-05-31,4.39
600959.XSHG,1.0,2019-06-28,4.45
600959.XSHG,2.0,2019-07-31,4.23
600959.XSHG,3.0,2019-08-30,4.25
600959.XSHG,4.0,2019-09-30,4.1
600959.XSHG,5.0,2019-10-31,3.96
600959.XSHG,6.0,2019-11-29,3.87
600959.XSHG,7.0,2019-12-31,3.98
600959.XSHG,8.0,2020-01-23,3.81
600959.XSHG,9.0,2020-02-28,3.71
